"","date","conduct_period","state","random_value","temp","milk_price","sugar_price","eggs_price","diesel_price","gasoline_price"
"23515",2006-09-12,1,"PA",56.6731078904992,46.5,3.36,0.11,1.54,3.95,2.81
"23516",2006-09-12,1,"NJ",56.6731078904992,45.2,3.36,0.15,1.58,3.97,2.84
"23517",2006-09-12,1,"DE",56.6731078904992,62.5,3.36,0.09,1.55,4.04,2.78
"23518",2006-09-12,1,"MD",56.6731078904992,75.4,3.36,0.17,1.56,4.06,2.74
"23519",2006-09-12,1,"VA",56.6731078904992,66.4,3.36,0.11,1.65,3.96,2.76
"23520",2006-09-13,1,"ME",56.6908212560386,62.8,3.38,0.11,1.48,3.96,2.74
"23521",2006-09-13,1,"NH",56.6908212560386,63,3.38,0.1,1.56,3.99,2.7
"23522",2006-09-13,1,"VT",56.6908212560386,61.3,3.38,0.12,1.5,3.97,2.65
"23523",2006-09-13,1,"MA",56.6908212560386,53.8,3.38,0.15,1.55,3.97,2.71
"23524",2006-09-13,1,"RI",56.6908212560386,51.7,3.38,0.15,1.55,3.93,2.7
"23525",2006-09-13,1,"CT",56.6908212560386,53.8,3.38,0.23,1.6,4,2.64
"23526",2006-09-13,1,"NY",56.6908212560386,50.5,3.38,0.16,1.52,3.99,2.68
"23527",2006-09-13,1,"PA",56.6908212560386,52.4,3.38,0.14,1.49,4.01,2.74
"23528",2006-09-13,1,"NJ",56.6908212560386,51.1,3.38,0.12,1.63,4.04,2.68
"23529",2006-09-13,1,"DE",56.6908212560386,74,3.38,0.08,1.55,3.99,2.65
"23530",2006-09-13,1,"MD",56.6908212560386,79.7,3.38,0.12,1.6,4.07,2.61
"23531",2006-09-13,1,"VA",56.6908212560386,86.2,3.38,0.11,1.55,3.94,2.71
"23532",2006-09-15,1,"ME",56.7085346215781,56.1,3.42,0.15,1.62,4.04,2.8
"23533",2006-09-15,1,"NH",56.7085346215781,54.6,3.42,0.16,1.58,4.06,2.82
"23534",2006-09-15,1,"VT",56.7085346215781,55.4,3.42,0.09,1.58,3.98,2.76
"23535",2006-09-15,1,"MA",56.7085346215781,42.2,3.42,0.21,1.61,3.96,2.78
"23536",2006-09-15,1,"RI",56.7085346215781,50.3,3.42,0.07,1.55,4.01,2.77
"23537",2006-09-15,1,"CT",56.7085346215781,47.8,3.42,0.22,1.58,3.97,2.81
"23538",2006-09-15,1,"NY",56.7085346215781,51.3,3.42,0.28,1.58,4.03,2.8
"23539",2006-09-15,1,"PA",56.7085346215781,52.8,3.42,0.12,1.61,4.05,2.77
"23540",2006-09-15,1,"NJ",56.7085346215781,48.4,3.42,0.22,1.53,3.99,2.8
"23541",2006-09-15,1,"DE",56.7085346215781,71.5,3.42,0.16,1.66,4.06,2.79
"23542",2006-09-15,1,"MD",56.7085346215781,72.1,3.42,0.14,1.66,3.99,2.77
"23543",2006-09-15,1,"VA",56.7085346215781,75,3.42,0.19,1.56,4.02,2.76
"23544",2006-09-16,1,"ME",56.7262479871175,70.1,3.32,0.07,1.55,3.98,2.79
"23545",2006-09-16,1,"NH",56.7262479871175,47.9,3.32,0.09,1.53,4.04,2.78
"23546",2006-09-16,1,"VT",56.7262479871175,54.5,3.32,0.17,1.57,3.96,2.86
"23547",2006-09-16,1,"MA",56.7262479871175,64.4,3.32,0.02,1.61,4.02,2.83
"23548",2006-09-16,1,"RI",56.7262479871175,49,3.32,0.14,1.55,4.01,2.77
"23549",2006-09-16,1,"CT",56.7262479871175,53.2,3.32,0.05,1.59,4.07,2.76
"23550",2006-09-16,1,"NY",56.7262479871175,54.9,3.32,0.14,1.54,3.97,2.81
"23551",2006-09-16,1,"PA",56.7262479871175,53.4,3.32,0.1,1.62,3.98,2.76
"23552",2006-09-16,1,"NJ",56.7262479871175,47.2,3.32,0.12,1.58,4,2.73
"23553",2006-09-16,1,"DE",56.7262479871175,65.4,3.32,0.11,1.54,3.98,2.81
"23554",2006-09-16,1,"MD",56.7262479871175,70.7,3.32,0.08,1.6,4.03,2.82
"23555",2006-09-16,1,"VA",56.7262479871175,62.9,3.32,0.11,1.6,4.04,2.76
"23556",2006-09-17,1,"ME",56.743961352657,56.1,3.41,0.04,1.56,4,2.78
"23557",2006-09-17,1,"NH",56.743961352657,48.6,3.41,0.19,1.58,4.06,2.81
"23558",2006-09-17,1,"VT",56.743961352657,49.9,3.41,0.14,1.65,3.95,2.78
"23559",2006-09-17,1,"MA",56.743961352657,50.5,3.41,0.12,1.56,4,2.83
"23560",2006-09-17,1,"RI",56.743961352657,46.8,3.41,0.09,1.6,4.09,2.74
"23561",2006-09-17,1,"CT",56.743961352657,58.4,3.41,0.08,1.63,3.98,2.78
"23562",2006-09-17,1,"NY",56.743961352657,49.3,3.41,0.17,1.54,4.04,2.77
"23563",2006-09-17,1,"PA",56.743961352657,48.4,3.41,0.12,1.53,4.06,2.69
"23564",2006-09-17,1,"NJ",56.743961352657,50.9,3.41,0.14,1.61,4.01,2.72
"23565",2006-09-17,1,"DE",56.743961352657,74.5,3.41,0.18,1.58,4.04,2.73
"23566",2006-09-17,1,"MD",56.743961352657,68.9,3.41,0.12,1.53,4.01,2.72
"23567",2006-09-17,1,"VA",56.743961352657,65.6,3.41,0.18,1.56,4.01,2.77
"23568",2006-09-18,1,"ME",56.7616747181965,51.2,3.42,0.13,1.59,3.86,2.76
"23569",2006-09-18,1,"NH",56.7616747181965,58.6,3.42,0.15,1.53,3.91,2.76
"23570",2006-09-18,1,"VT",56.7616747181965,49.9,3.42,0.16,1.62,3.94,2.79
"23571",2006-09-18,1,"MA",56.7616747181965,62.9,3.42,0.19,1.59,3.91,2.77
"23572",2006-09-18,1,"RI",56.7616747181965,59.4,3.42,0.16,1.61,3.85,2.74
"23573",2006-09-18,1,"CT",56.7616747181965,59.6,3.42,0.18,1.62,3.97,2.81
"23574",2006-09-18,1,"NY",56.7616747181965,48.2,3.42,0.16,1.6,3.89,2.82
"23575",2006-09-18,1,"PA",56.7616747181965,56.1,3.42,0.19,1.65,3.94,2.71
"23576",2006-09-18,1,"NJ",56.7616747181965,43.5,3.42,0.18,1.59,3.87,2.75
"23577",2006-09-18,1,"DE",56.7616747181965,83.7,3.42,0.1,1.62,3.92,2.74
"23578",2006-09-18,1,"MD",56.7616747181965,68,3.42,0.2,1.57,3.92,2.72
"23579",2006-09-18,1,"VA",56.7616747181965,67.6,3.42,0.22,1.67,3.93,2.86
"23580",2006-09-19,1,"ME",56.7793880837359,54.3,3.38,0.22,1.54,4.01,2.64
"23581",2006-09-19,1,"NH",56.7793880837359,50.1,3.38,0.1,1.66,4.11,2.61
"23582",2006-09-19,1,"VT",56.7793880837359,61.1,3.38,0.15,1.61,4.04,2.67
"23583",2006-09-19,1,"MA",56.7793880837359,40.9,3.38,0.11,1.61,4.02,2.72
"23584",2006-09-19,1,"RI",56.7793880837359,54.6,3.38,0.2,1.57,4.05,2.67
"23585",2006-09-19,1,"CT",56.7793880837359,55.6,3.38,0.06,1.6,4.02,2.67
"23586",2006-09-19,1,"NY",56.7793880837359,55.2,3.38,0.13,1.47,4.03,2.56
"23587",2006-09-19,1,"PA",56.7793880837359,53.9,3.38,0.16,1.6,4.08,2.59
"23588",2006-09-19,1,"NJ",56.7793880837359,56.6,3.38,0.08,1.61,4.15,2.64
"23589",2006-09-19,1,"DE",56.7793880837359,70.6,3.38,0.14,1.57,4.07,2.59
"23590",2006-09-19,1,"MD",56.7793880837359,74.2,3.38,0.18,1.51,3.97,2.67
"23591",2006-09-19,1,"VA",56.7793880837359,63.9,3.38,0.14,1.52,3.97,2.7
"23592",2006-09-20,1,"ME",56.7971014492754,51.1,3.41,0.04,1.56,3.91,2.79
"23593",2006-09-20,1,"NH",56.7971014492754,40.8,3.41,0.13,1.6,3.99,2.81
"23594",2006-09-20,1,"VT",56.7971014492754,56.7,3.41,0.1,1.56,3.91,2.74
"23595",2006-09-20,1,"MA",56.7971014492754,49.1,3.41,0.11,1.6,3.99,2.74
"23596",2006-09-20,1,"RI",56.7971014492754,38.6,3.41,0.12,1.59,3.98,2.75
"23597",2006-09-20,1,"CT",56.7971014492754,62.2,3.41,0.1,1.57,3.94,2.77
"23598",2006-09-20,1,"NY",56.7971014492754,55,3.41,0.15,1.56,3.95,2.78
"23599",2006-09-20,1,"PA",56.7971014492754,56,3.41,0.16,1.61,3.99,2.74
"23600",2006-09-20,1,"NJ",56.7971014492754,58.8,3.41,0.11,1.53,3.95,2.79
"23601",2006-09-20,1,"DE",56.7971014492754,65.2,3.41,0.1,1.58,4.01,2.73
"23602",2006-09-20,1,"MD",56.7971014492754,76.8,3.41,0.14,1.54,3.9,2.75
"23603",2006-09-20,1,"VA",56.7971014492754,73.9,3.41,0.12,1.53,3.93,2.79
"23604",2006-09-21,1,"ME",56.8148148148148,55.9,3.41,0.17,1.63,4.02,2.74
"23605",2006-09-21,1,"NH",56.8148148148148,54.6,3.41,0.15,1.59,4.07,2.82
"23606",2006-09-21,1,"VT",56.8148148148148,51.1,3.41,0.13,1.56,3.99,2.7
"23607",2006-09-21,1,"MA",56.8148148148148,55.2,3.41,0.2,1.59,4,2.76
"23608",2006-09-21,1,"RI",56.8148148148148,46.6,3.41,0.21,1.58,4.07,2.74
"23609",2006-09-21,1,"CT",56.8148148148148,57.4,3.41,0.13,1.59,4.03,2.77
"23610",2006-09-21,1,"NY",56.8148148148148,58.6,3.41,0.14,1.54,4,2.76
"23611",2006-09-21,1,"PA",56.8148148148148,46,3.41,0.18,1.61,4.01,2.8
"23612",2006-09-21,1,"NJ",56.8148148148148,50.2,3.41,0.19,1.61,4.12,2.71
"23613",2006-09-21,1,"DE",56.8148148148148,67.8,3.41,0.09,1.58,4.1,2.7
"23614",2006-09-21,1,"MD",56.8148148148148,85.3,3.41,0.15,1.6,4.09,2.7
"23615",2006-09-21,1,"VA",56.8148148148148,78.4,3.41,0.08,1.64,4.07,2.82
"23616",2006-09-22,1,"ME",56.8325281803543,48.4,3.34,0.12,1.57,4.07,2.69
"23617",2006-09-22,1,"NH",56.8325281803543,55.8,3.34,0.17,1.56,4.09,2.78
"23618",2006-09-22,1,"VT",56.8325281803543,60.2,3.34,0.08,1.56,3.95,2.77
"23619",2006-09-22,1,"MA",56.8325281803543,51.9,3.34,0.12,1.55,4.01,2.74
"23620",2006-09-22,1,"RI",56.8325281803543,52.3,3.34,0.11,1.55,3.98,2.76
"23621",2006-09-22,1,"CT",56.8325281803543,54.1,3.34,0.03,1.58,3.93,2.73
"23622",2006-09-22,1,"NY",56.8325281803543,53.4,3.34,0.06,1.55,4.02,2.77
"23623",2006-09-22,1,"PA",56.8325281803543,56.2,3.34,0.15,1.6,4.04,2.74
"23624",2006-09-22,1,"NJ",56.8325281803543,46.3,3.34,0.05,1.48,3.97,2.77
"23625",2006-09-22,1,"DE",56.8325281803543,68.2,3.34,0.12,1.64,4.1,2.68
"23626",2006-09-22,1,"MD",56.8325281803543,70.9,3.34,0.12,1.6,3.96,2.66
"23627",2006-09-22,1,"VA",56.8325281803543,71.6,3.34,0.13,1.54,4.03,2.7
"23628",2006-09-23,1,"ME",56.8502415458937,40.9,3.38,0.07,1.58,3.96,2.74
"23629",2006-09-23,1,"NH",56.8502415458937,51.9,3.38,0.16,1.51,3.98,2.82
"23630",2006-09-23,1,"VT",56.8502415458937,57.8,3.38,0.1,1.54,4.02,2.8
"23631",2006-09-23,1,"MA",56.8502415458937,59.1,3.38,0.11,1.61,3.99,2.73
"23632",2006-09-23,1,"RI",56.8502415458937,56.6,3.38,0.14,1.68,4.01,2.82
"23633",2006-09-23,1,"CT",56.8502415458937,61.3,3.38,0.12,1.52,3.94,2.72
"23634",2006-09-23,1,"NY",56.8502415458937,45.3,3.38,0.07,1.61,3.97,2.8
"23635",2006-09-23,1,"PA",56.8502415458937,54.7,3.38,0.07,1.6,4.04,2.78
"23636",2006-09-23,1,"NJ",56.8502415458937,55.9,3.38,0.07,1.52,3.95,2.73
"23637",2006-09-23,1,"DE",56.8502415458937,83.4,3.38,0.12,1.57,4,2.83
"23638",2006-09-23,1,"MD",56.8502415458937,72.3,3.38,0.1,1.6,3.97,2.75
"23639",2006-09-23,1,"VA",56.8502415458937,74.7,3.38,0.16,1.51,3.98,2.79
"23640",2006-09-24,1,"ME",56.8679549114332,61,3.43,0.03,1.62,4.01,2.72
"23641",2006-09-24,1,"NH",56.8679549114332,47,3.43,0.15,1.55,3.99,2.72
"23642",2006-09-24,1,"VT",56.8679549114332,60.4,3.43,0.09,1.54,3.93,2.7
"23643",2006-09-24,1,"MA",56.8679549114332,65.2,3.43,0.01,1.6,3.93,2.78
"23644",2006-09-24,1,"RI",56.8679549114332,45.3,3.43,0.09,1.6,3.95,2.68
"23645",2006-09-24,1,"CT",56.8679549114332,57.1,3.43,0.09,1.53,3.96,2.7
"23646",2006-09-24,1,"NY",56.8679549114332,65.7,3.43,0.13,1.63,3.94,2.75
"23647",2006-09-24,1,"PA",56.8679549114332,42.7,3.43,0.13,1.62,4.05,2.71
"23648",2006-09-24,1,"NJ",56.8679549114332,51.9,3.43,0.17,1.54,3.94,2.68
"23649",2006-09-24,1,"DE",56.8679549114332,68.2,3.43,0.04,1.53,4.08,2.81
"23650",2006-09-24,1,"MD",56.8679549114332,72.6,3.43,0.12,1.58,3.98,2.75
"23651",2006-09-24,1,"VA",56.8679549114332,80.2,3.43,0.07,1.62,3.94,2.71
"23652",2006-09-25,1,"ME",56.8856682769726,52.3,3.37,0.14,1.58,4.03,2.73
"23653",2006-09-25,1,"NH",56.8856682769726,50.6,3.37,0.11,1.49,4.03,2.78
"23654",2006-09-25,1,"VT",56.8856682769726,61.9,3.37,0.17,1.66,4.16,2.73
"23655",2006-09-25,1,"MA",56.8856682769726,56.1,3.37,0.2,1.67,4.05,2.72
"23656",2006-09-25,1,"RI",56.8856682769726,57.4,3.37,0.13,1.5,4.03,2.79
"23657",2006-09-25,1,"CT",56.8856682769726,53.6,3.37,0.2,1.61,4,2.75
"23658",2006-09-25,1,"NY",56.8856682769726,46.2,3.37,0.1,1.58,4.07,2.78
"23659",2006-09-25,1,"PA",56.8856682769726,34.8,3.37,0.13,1.49,4.05,2.69
"23660",2006-09-25,1,"NJ",56.8856682769726,60.3,3.37,0.16,1.61,3.97,2.78
"23661",2006-09-25,1,"DE",56.8856682769726,74.9,3.37,0.1,1.6,4.01,2.73
"23662",2006-09-25,1,"MD",56.8856682769726,63.9,3.37,0.22,1.64,4.04,2.78
"23663",2006-09-25,1,"VA",56.8856682769726,77.5,3.37,0.13,1.62,3.98,2.82
"23664",2006-09-26,1,"ME",56.9033816425121,58.1,3.37,0.13,1.59,3.94,2.81
"23665",2006-09-26,1,"NH",56.9033816425121,63.9,3.37,0.1,1.62,4.05,2.7
"23666",2006-09-26,1,"VT",56.9033816425121,60.3,3.37,0.04,1.63,4.02,2.75
"23667",2006-09-26,1,"MA",56.9033816425121,49.2,3.37,0.15,1.57,3.98,2.73
"23668",2006-09-26,1,"RI",56.9033816425121,49.9,3.37,0.07,1.62,3.96,2.71
"23669",2006-09-26,1,"CT",56.9033816425121,49.7,3.37,0.09,1.51,3.99,2.71
"23670",2006-09-26,1,"NY",56.9033816425121,44.8,3.37,0.09,1.49,3.99,2.74
"23671",2006-09-26,1,"PA",56.9033816425121,56.7,3.37,0.11,1.61,4.02,2.77
"23672",2006-09-26,1,"NJ",56.9033816425121,43,3.37,0.01,1.62,4.02,2.72
"23673",2006-09-26,1,"DE",56.9033816425121,78.5,3.37,0.09,1.59,3.99,2.68
"23674",2006-09-26,1,"MD",56.9033816425121,79.8,3.37,0.07,1.52,3.99,2.74
"23675",2006-09-26,1,"VA",56.9033816425121,74.7,3.37,0.04,1.62,3.89,2.74
"23676",2006-09-29,1,"ME",56.9210950080515,56.9,3.43,0.2,1.6,3.99,2.69
"23677",2006-09-29,1,"NH",56.9210950080515,65.4,3.43,0.2,1.57,4.05,2.73
"23678",2006-09-29,1,"VT",56.9210950080515,57,3.43,0.16,1.57,3.93,2.64
"23679",2006-09-29,1,"MA",56.9210950080515,52.8,3.43,0.25,1.55,3.96,2.62
"23680",2006-09-29,1,"RI",56.9210950080515,62.3,3.43,0.22,1.56,4.08,2.66
"23681",2006-09-29,1,"CT",56.9210950080515,44.1,3.43,0.2,1.62,3.93,2.64
"23682",2006-09-29,1,"NY",56.9210950080515,60.5,3.43,0.28,1.66,3.94,2.63
"23683",2006-09-29,1,"PA",56.9210950080515,57.6,3.43,0.19,1.59,4.02,2.65
"23684",2006-09-29,1,"NJ",56.9210950080515,47.9,3.43,0.21,1.5,3.94,2.63
"23685",2006-09-29,1,"DE",56.9210950080515,72.2,3.43,0.22,1.59,4,2.63
"23686",2006-09-29,1,"MD",56.9210950080515,68.3,3.43,0.2,1.67,4.06,2.67
"23687",2006-09-29,1,"VA",56.9210950080515,76.9,3.43,0.2,1.64,4.02,2.65
"23688",2006-09-30,1,"ME",56.938808373591,54.1,3.38,0.13,1.64,4,2.7
"23689",2006-09-30,1,"NH",56.938808373591,56.8,3.38,0.14,1.66,3.94,2.69
"23690",2006-09-30,1,"VT",56.938808373591,55,3.38,0.1,1.56,3.98,2.72
"23691",2006-09-30,1,"MA",56.938808373591,54.3,3.38,0.12,1.56,3.94,2.7
"23692",2006-09-30,1,"RI",56.938808373591,61.6,3.38,0.1,1.61,3.99,2.74
"23693",2006-09-30,1,"CT",56.938808373591,56,3.38,0.12,1.59,3.98,2.76
"23694",2006-09-30,1,"NY",56.938808373591,45.8,3.38,0.12,1.61,3.92,2.75
"23695",2006-09-30,1,"PA",56.938808373591,54.4,3.38,0.09,1.62,3.98,2.71
"23696",2006-09-30,1,"NJ",56.938808373591,61.4,3.38,0.06,1.64,3.87,2.74
"23697",2006-09-30,1,"DE",56.938808373591,70.5,3.38,0.08,1.6,3.93,2.76
"23698",2006-09-30,1,"MD",56.938808373591,70.4,3.38,0.11,1.58,3.95,2.69
"23699",2006-09-30,1,"VA",56.938808373591,69.9,3.38,0.07,1.63,3.97,2.66
"23700",2006-10-01,1,"ME",56.9565217391304,51.9,3.41,0.02,1.59,3.89,2.8
"23701",2006-10-01,1,"NH",56.9565217391304,58.5,3.41,0.04,1.65,3.93,2.73
"23702",2006-10-01,1,"VT",56.9565217391304,62.3,3.41,0.04,1.63,3.98,2.79
"23703",2006-10-01,1,"MA",56.9565217391304,53.8,3.41,0.17,1.62,3.9,2.84
"23704",2006-10-01,1,"RI",56.9565217391304,53.3,3.41,0.06,1.69,4.01,2.84
"23705",2006-10-01,1,"CT",56.9565217391304,65.7,3.41,0.08,1.61,3.97,2.78
"23706",2006-10-01,1,"NY",56.9565217391304,53.7,3.41,0.14,1.6,4.01,2.75
"23707",2006-10-01,1,"PA",56.9565217391304,50.3,3.41,0.05,1.6,4.01,2.82
"23708",2006-10-01,1,"NJ",56.9565217391304,68.9,3.41,0.14,1.58,3.95,2.82
"23709",2006-10-01,1,"DE",56.9565217391304,65.7,3.41,0.1,1.6,4.01,2.79
"23710",2006-10-01,1,"MD",56.9565217391304,71.7,3.41,0.01,1.62,3.95,2.75
"23711",2006-10-01,1,"VA",56.9565217391304,70,3.41,0.05,1.69,3.98,2.75
"23712",2006-10-02,1,"ME",56.9742351046699,56.8,3.42,0.1,1.61,4.01,2.74
"23713",2006-10-02,1,"NH",56.9742351046699,42.2,3.42,0.13,1.63,4.03,2.71
"23714",2006-10-02,1,"VT",56.9742351046699,52.5,3.42,0.11,1.56,4.05,2.77
"23715",2006-10-02,1,"MA",56.9742351046699,51.4,3.42,0.06,1.58,4.08,2.73
"23716",2006-10-02,1,"RI",56.9742351046699,53,3.42,0.13,1.57,3.97,2.64
"23717",2006-10-02,1,"CT",56.9742351046699,48.3,3.42,0.14,1.64,4.03,2.75
"23718",2006-10-02,1,"NY",56.9742351046699,63.9,3.42,0.15,1.64,4,2.68
"23719",2006-10-02,1,"PA",56.9742351046699,51.4,3.42,0.16,1.59,4.07,2.73
"23720",2006-10-02,1,"NJ",56.9742351046699,61.9,3.42,0.1,1.51,3.99,2.66
"23721",2006-10-02,1,"DE",56.9742351046699,77.8,3.42,0.14,1.61,4.01,2.83
"23722",2006-10-02,1,"MD",56.9742351046699,67.3,3.42,0.11,1.57,4.02,2.7
"23723",2006-10-02,1,"VA",56.9742351046699,75.2,3.42,0.15,1.6,3.94,2.81
"23724",2006-10-03,1,"ME",56.9919484702093,58.2,3.31,0.07,1.54,4.09,2.73
"23725",2006-10-03,1,"NH",56.9919484702093,64.1,3.31,0.09,1.59,4.03,2.64
"23726",2006-10-03,1,"VT",56.9919484702093,60.5,3.31,0.07,1.66,4.02,2.71
"23727",2006-10-03,1,"MA",56.9919484702093,57.3,3.31,0.16,1.63,3.93,2.7
"23728",2006-10-03,1,"RI",56.9919484702093,45.6,3.31,0.11,1.55,4.13,2.66
"23729",2006-10-03,1,"CT",56.9919484702093,59.7,3.31,0.1,1.59,3.95,2.68
"23730",2006-10-03,1,"NY",56.9919484702093,71,3.31,0.08,1.63,4.01,2.76
"23731",2006-10-03,1,"PA",56.9919484702093,60.9,3.31,0.1,1.58,3.95,2.7
"23732",2006-10-03,1,"NJ",56.9919484702093,58,3.31,0.03,1.58,4.02,2.73
"23733",2006-10-03,1,"DE",56.9919484702093,69.4,3.31,0.11,1.58,4.03,2.72
"23734",2006-10-03,1,"MD",56.9919484702093,78.9,3.31,0.1,1.53,4.06,2.75
"23735",2006-10-03,1,"VA",56.9919484702093,72.5,3.31,0.09,1.65,3.99,2.61
"23736",2006-10-04,1,"ME",57.0096618357488,52.6,3.41,0.05,1.55,4,2.79
"23737",2006-10-04,1,"NH",57.0096618357488,63.7,3.41,0.03,1.72,3.97,2.81
"23738",2006-10-04,1,"VT",57.0096618357488,74.7,3.41,0.02,1.57,4.02,2.75
"23739",2006-10-04,1,"MA",57.0096618357488,55.7,3.41,0.12,1.55,3.92,2.8
"23740",2006-10-04,1,"RI",57.0096618357488,59.2,3.41,0.07,1.54,3.94,2.79
"23741",2006-10-04,1,"CT",57.0096618357488,50,3.41,0.05,1.6,3.96,2.8
"23742",2006-10-04,1,"NY",57.0096618357488,59.9,3.41,0.07,1.55,4,2.71
"23743",2006-10-04,1,"PA",57.0096618357488,41.2,3.41,0.01,1.61,3.97,2.79
"23744",2006-10-04,1,"NJ",57.0096618357488,58,3.41,0.08,1.65,3.97,2.79
"23745",2006-10-04,1,"DE",57.0096618357488,68.6,3.41,0.09,1.64,3.92,2.78
"23746",2006-10-04,1,"MD",57.0096618357488,77.8,3.41,0.02,1.62,3.96,2.8
"23747",2006-10-04,1,"VA",57.0096618357488,73.3,3.41,0.02,1.63,4,2.78
"23748",2006-10-05,1,"ME",57.0273752012882,48.8,3.43,0.16,1.6,3.98,2.7
"23749",2006-10-05,1,"NH",57.0273752012882,69.8,3.43,0.07,1.57,4,2.79
"23750",2006-10-05,1,"VT",57.0273752012882,58.7,3.43,0.16,1.58,3.98,2.77
"23751",2006-10-05,1,"MA",57.0273752012882,63,3.43,0.24,1.66,3.94,2.77
"23752",2006-10-05,1,"RI",57.0273752012882,62.6,3.43,0.12,1.59,3.98,2.75
"23753",2006-10-05,1,"CT",57.0273752012882,54.2,3.43,0.13,1.65,3.98,2.87
"23754",2006-10-05,1,"NY",57.0273752012882,55.4,3.43,0.11,1.63,4,2.85
"23755",2006-10-05,1,"PA",57.0273752012882,58.7,3.43,0.15,1.63,3.94,2.71
"23756",2006-10-05,1,"NJ",57.0273752012882,63.2,3.43,0.13,1.58,3.96,2.86
"23757",2006-10-05,1,"DE",57.0273752012882,72.6,3.43,0.11,1.66,3.97,2.72
"23758",2006-10-05,1,"MD",57.0273752012882,76.6,3.43,0.18,1.6,3.93,2.79
"23759",2006-10-05,1,"VA",57.0273752012882,67.1,3.43,0.12,1.62,3.94,2.84
"23760",2006-10-06,1,"ME",57.0450885668277,53.7,3.41,0.07,1.63,3.97,2.71
"23761",2006-10-06,1,"NH",57.0450885668277,56.1,3.41,0.14,1.54,4.03,2.72
"23762",2006-10-06,1,"VT",57.0450885668277,39.9,3.41,0.1,1.61,4,2.66
"23763",2006-10-06,1,"MA",57.0450885668277,59.6,3.41,0.11,1.67,3.95,2.73
"23764",2006-10-06,1,"RI",57.0450885668277,54.9,3.41,0.07,1.63,3.95,2.74
"23765",2006-10-06,1,"CT",57.0450885668277,42.6,3.41,0.1,1.59,3.92,2.7
"23766",2006-10-06,1,"NY",57.0450885668277,55.2,3.41,0.14,1.6,3.9,2.61
"23767",2006-10-06,1,"PA",57.0450885668277,64.4,3.41,0.06,1.67,3.92,2.68
"23768",2006-10-06,1,"NJ",57.0450885668277,55.5,3.41,0.06,1.58,3.91,2.74
"23769",2006-10-06,1,"DE",57.0450885668277,77.5,3.41,0.1,1.57,3.87,2.75
"23770",2006-10-06,1,"MD",57.0450885668277,73.4,3.41,0.06,1.64,3.95,2.76
"23771",2006-10-06,1,"VA",57.0450885668277,70.4,3.41,0.09,1.62,3.94,2.74
"23772",2006-10-07,1,"ME",57.0628019323671,49.7,3.36,0.23,1.66,4,2.83
"23773",2006-10-07,1,"NH",57.0628019323671,54.7,3.36,0.25,1.65,3.99,2.82
"23774",2006-10-07,1,"VT",57.0628019323671,57.2,3.36,0.23,1.61,3.98,2.78
"23775",2006-10-07,1,"MA",57.0628019323671,49,3.36,0.16,1.53,4.01,2.81
"23776",2006-10-07,1,"RI",57.0628019323671,57,3.36,0.23,1.48,4.01,2.77
"23777",2006-10-07,1,"CT",57.0628019323671,55.8,3.36,0.23,1.57,3.96,2.85
"23778",2006-10-07,1,"NY",57.0628019323671,56.1,3.36,0.26,1.56,4.04,2.85
"23779",2006-10-07,1,"PA",57.0628019323671,71.1,3.36,0.16,1.48,3.99,2.82
"23780",2006-10-07,1,"NJ",57.0628019323671,59.2,3.36,0.16,1.6,4.02,2.86
"23781",2006-10-07,1,"DE",57.0628019323671,73.9,3.36,0.24,1.55,3.94,2.77
"23782",2006-10-07,1,"MD",57.0628019323671,79.1,3.36,0.19,1.63,4.01,2.87
"23783",2006-10-07,1,"VA",57.0628019323671,63.6,3.36,0.19,1.6,3.96,2.79
"23784",2006-10-08,1,"ME",57.0805152979066,53.9,3.42,0.19,1.62,4.05,2.78
"23785",2006-10-08,1,"NH",57.0805152979066,60.1,3.42,0.18,1.62,4.05,2.82
"23786",2006-10-08,1,"VT",57.0805152979066,49.2,3.42,0.17,1.64,4.08,2.82
"23787",2006-10-08,1,"MA",57.0805152979066,59.1,3.42,0.14,1.6,4.06,2.77
"23788",2006-10-08,1,"RI",57.0805152979066,63.4,3.42,0.23,1.67,4.06,2.81
"23789",2006-10-08,1,"CT",57.0805152979066,47.8,3.42,0.13,1.62,4.05,2.84
"23790",2006-10-08,1,"NY",57.0805152979066,47.5,3.42,0.21,1.46,4.03,2.75
"23791",2006-10-08,1,"PA",57.0805152979066,58.8,3.42,0.2,1.6,4.07,2.82
"23792",2006-10-08,1,"NJ",57.0805152979066,63.5,3.42,0.19,1.54,4.05,2.79
"23793",2006-10-08,1,"DE",57.0805152979066,67.8,3.42,0.18,1.56,4,2.92
"23794",2006-10-08,1,"MD",57.0805152979066,77.1,3.42,0.18,1.57,3.97,2.75
"23795",2006-10-08,1,"VA",57.0805152979066,72.5,3.42,0.15,1.52,4.02,2.8
"23796",2006-10-09,1,"ME",57.0982286634461,53.4,3.43,0.14,1.6,4.02,2.79
"23797",2006-10-09,1,"NH",57.0982286634461,37.7,3.43,0.15,1.62,4,2.82
"23798",2006-10-09,1,"VT",57.0982286634461,67.9,3.43,0.1,1.55,4,2.77
"23799",2006-10-09,1,"MA",57.0982286634461,58,3.43,0.11,1.61,4.02,2.71
"23800",2006-10-09,1,"RI",57.0982286634461,49.9,3.43,0.16,1.62,3.95,2.78
